Date,AAPL,JPM,HON,NOC,MSFT,JNJ,PG,SPY,IWM,QQQ,ACWI,TLT,GLD,VNQ,UUP
2018-04-02 00:00:00-04:00,39.27675247192383,87.52485656738281,117.55139923095703,306.6849060058594,82.08431243896484,101.63533020019531,63.54052734375,229.4537811279297,135.05645751953125,148.18492126464844,61.05284118652344,100.10742950439453,127.26000213623047,56.337493896484375,20.407997131347656
2018-04-03 00:00:00-04:00,39.679710388183594,88.72595977783203,119.06175994873047,307.1464538574219,83.18781280517578,104.72779846191406,64.41073608398438,232.39474487304688,136.9893798828125,149.85247802734375,61.704551696777344,99.33531188964844,126.30000305175781,56.81421661376953,20.442590713500977
2018-04-04 00:00:00-04:00,40.4384880065918,90.07310485839844,119.5404281616211,313.7146911621094,85.61732482910156,106.40865325927734,64.89508056640625,234.8811798095703,138.73081970214844,152.21568298339844,62.139034271240234,99.1300277709961,126.44999694824219,57.412025451660156,20.433940887451172
2018-04-05 00:00:00-04:00,40.718902587890625,91.25580596923828,120.82795715332031,319.56396484375,85.66368865966797,106.6534652709961,64.68985748291016,236.73484802246094,139.87962341308594,153.0828094482422,62.58219528198242,98.39076232910156,125.80000305175781,57.389320373535156,20.511768341064453
2018-04-06 00:00:00-04:00,39.677364349365234,88.98011779785156,117.80726623535156,312.1880187988281,83.66999816894531,104.5238037109375,64.38610076904297,231.458984375,137.08966064453125,149.25216674804688,61.53944396972656,99.46675872802734,126.38999938964844,56.9579963684082,20.433940887451172
2018-04-09 00:00:00-04:00,40.070884704589844,90.04865264892578,117.88152313232422,308.5221862792969,84.1707534790039,105.64981079101562,64.16445922851562,232.5996856689453,137.2537384033203,150.30039978027344,61.86097717285156,99.63105773925781,126.81999969482422,56.776371002197266,20.382055282592773
2018-04-10 00:00:00-04:00,40.8249397277832,91.76966857910156,120.19246673583984,307.76776123046875,86.12733459472656,106.27810668945312,64.33684539794922,236.298095703125,139.84310913085938,153.61643981933594,62.82551574707031,99.45036315917969,127.12000274658203,56.71584701538086,20.33017349243164
2018-04-11 00:00:00-04:00,40.63405990600586,90.22808837890625,119.0782699584961,307.6878356933594,85.18148040771484,105.77223205566406,64.25474548339844,235.0593719482422,140.14402770996094,152.73023986816406,62.54745101928711,99.80353546142578,128.11000061035156,56.8369255065918,20.31287384033203
2018-04-12 00:00:00-04:00,41.03465270996094,92.47113037109375,120.88573455810547,312.48089599609375,86.77643585205078,106.42498016357422,63.86069869995117,236.9932861328125,141.1012725830078,154.5693359375,62.895023345947266,99.0724868774414,126.62000274658203,56.201271057128906,20.356117248535156
2018-04-13 00:00:00-04:00,41.17369079589844,89.96707916259766,120.59684753417969,311.1938781738281,86.31281280517578,106.58000946044922,64.33684539794922,236.298095703125,140.3627471923828,153.76895141601562,62.756011962890625,99.30249786376953,127.44999694824219,56.49641799926758,20.356117248535156
2018-04-16 00:00:00-04:00,41.430538177490234,89.89364624023438,121.11681365966797,312.2146911621094,87.32353210449219,107.51022338867188,64.53385925292969,238.24085998535156,141.657470703125,154.94100952148438,63.06012725830078,99.33531188964844,127.62999725341797,56.844486236572266,20.286935806274414
2018-04-17 00:00:00-04:00,42.00080108642578,89.89364624023438,122.72618865966797,315.1349182128906,89.08544158935547,106.5147476196289,64.38610076904297,240.78970336914062,143.1983184814453,158.27613830566406,63.520660400390625,99.60640716552734,127.75,57.510406494140625,20.286935806274414
2018-04-18 00:00:00-04:00,41.90653610229492,89.16773223876953,123.27918243408203,317.49591064453125,89.42850494384766,104.21373748779297,64.19728088378906,240.96798706054688,143.58123779296875,158.6000518798828,63.72922897338867,98.80964660644531,127.8499984741211,57.389320373535156,20.33017349243164
2018-04-19 00:00:00-04:00,40.718902587890625,91.12530517578125,122.2557601928711,317.77996826171875,89.12250518798828,104.0750503540039,62.09860610961914,239.6311798095703,142.5874481201172,157.14218139648438,63.45984649658203,98.00475311279297,127.5999984741211,56.55693817138672,20.390703201293945
2018-04-20 00:00:00-04:00,39.05055618286133,90.92140197753906,124.2695541381836,315.916015625,88.09321594238281,103.34884643554688,61.145790100097656,237.5992431640625,141.8216094970703,154.65512084960938,62.964542388916016,97.29835510253906,126.62999725341797,56.03480911254883,20.511768341064453
2018-04-23 00:00:00-04:00,38.937442779541016,90.48092651367188,122.66016387939453,316.0934753417969,88.41775512695312,103.48753356933594,60.482975006103516,237.5635986328125,141.6119384765625,154.26438903808594,62.87765121459961,97.32301330566406,125.62000274658203,55.98938751220703,20.6414794921875
2018-04-24 00:00:00-04:00,38.395469665527344,90.05680084228516,121.50471496582031,303.1344909667969,86.34989166259766,102.96533966064453,60.06869888305664,234.3642578125,140.80047607421875,150.9959716796875,62.2780647277832,96.87948608398438,126.2300033569336,56.201271057128906,20.61553955078125
2018-04-25 00:00:00-04:00,38.56277084350586,89.71421813964844,121.37267303466797,295.23480224609375,85.5987777709961,103.43043518066406,59.902992248535156,234.9435272216797,140.59071350097656,151.17703247070312,62.28675842285156,96.23062896728516,125.41000366210938,56.095340728759766,20.702014923095703
2018-04-26 00:00:00-04:00,38.69709777832031,89.8039321899414,121.1580810546875,296.42413330078125,87.40701293945312,104.45036315917969,60.27583694458008,237.33189392089844,141.23805236816406,154.35968017578125,62.7907600402832,96.90416717529297,124.97000122070312,56.82933807373047,20.797134399414062
2018-04-27 00:00:00-04:00,38.24937057495117,89.23299407958984,121.265380859375,285.67535400390625,88.85359954833984,104.66251373291016,60.32554626464844,237.55467224121094,141.03749084472656,154.4550018310547,62.92109298706055,97.65157318115234,125.5,57.80550765991211,20.77983856201172
2018-04-30 00:00:00-04:00,38.94216537475586,88.7272720336914,119.40836334228516,285.8439025878906,86.72081756591797,103.21012115478516,59.93613052368164,235.72779846191406,139.7884063720703,153.35916137695312,62.556121826171875,97.82404327392578,124.58999633789062,57.5784912109375,20.866310119628906
2018-05-01 00:00:00-04:00,39.84702682495117,88.7272720336914,119.26806640625,272.6896667480469,88.09321594238281,102.81846618652344,59.62131118774414,236.1466064453125,140.47219848632812,155.11251831054688,62.48662185668945,97.47174835205078,123.70999908447266,58.100643157958984,21.00467300415039
2018-05-02 00:00:00-04:00,41.60726547241211,88.02580261230469,118.00534057617188,272.6363220214844,86.71154022216797,100.77043151855469,58.77619934082031,234.56033325195312,141.0010223388672,154.1977081298828,62.22593307495117,97.3647232055664,123.6500015258789,57.888755798339844,21.099794387817383
2018-05-03 00:00:00-04:00,41.682674407958984,87.47116088867188,118.31898498535156,280.1987609863281,87.23081970214844,100.38693237304688,59.12416076660156,234.04345703125,140.23516845703125,154.17864990234375,62.234619140625,97.801025390625,124.27999877929688,57.85090255737305,21.01331901550293
2018-05-04 00:00:00-04:00,43.31802749633789,88.4417953491211,118.75638580322266,278.5744323730469,88.2415771484375,101.33344268798828,60.010704040527344,237.0734405517578,141.9857177734375,157.10406494140625,62.756011962890625,97.94918823242188,124.54000091552734,58.48655700683594,21.039262771606445
